SUBDIVISION,YEAR,month,date,rainfall_mm,rainfall_zscore,extreme_precipitation_event,district,subdivision,population,area_sq_km,population_density,exposure_deficit_Dd,healthcare_deficit_Hd,mobility_access_deficit_Md,housing_vulnerability_Vd,month_sin,month_cos,is_monsoon,rainfall_lag_1,rainfall_lag_2,rolling_3_month_rainfall,monsoon_cumulative_rainfall,historical_extreme_count,risk_target,Qd,risk_prediction
TELANGANA,1901,11,1901-11,12.2,-0.3061887524899057,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.5000000000000004,0.8660254037844384,0,75.5,77.7,55.13333333333333,0.0,2,0,0.34897351652525205,0
TELANGANA,1901,12,1901-12,0.0,-0.4953808791036609,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-2.4492935982947064e-16,1.0,0,12.2,75.5,29.23333333333333,0.0,2,0,0.39049082132690727,0
TELANGANA,1902,1,1902-01,0.0,-0.5548941332816212,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,0.8660254037844387,0,0.0,12.2,4.066666666666666,0.0,2,0,0.22963072511277008,0
TELANGANA,1902,2,1902-02,0.0,-0.6364173368307559,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844386,0.5000000000000001,0,0.0,0.0,0.0,0.0,2,0,0.21185256826210405,0
TELANGANA,1902,3,1902-03,0.2,-0.6610000278789963,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.0,6.123233995736766e-17,0,0.0,0.0,0.0666666666666666,0.0,2,0,0.24756598845210956,0
TELANGANA,1902,4,1902-04,10.7,-0.4698432790757643,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844387,-0.4999999999999998,0,0.2,0.0,3.633333333333333,0.0,2,0,0.2436575403828708,0
TELANGANA,1902,5,1902-05,7.3,-0.7644581359720284,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,-0.8660254037844387,0,10.7,0.2,6.066666666666666,0.0,2,0,0.3892935827387491,0
TELANGANA,1902,6,1902-06,52.4,-1.5543571638713516,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.2246467991473532e-16,-1.0,1,7.3,10.7,23.46666666666667,52.4,2,0,0.22773647775447906,0
TELANGANA,1902,7,1902-07,146.3,-1.0535622110421836,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.4999999999999997,-0.8660254037844388,1,52.4,7.3,68.66666666666667,198.7,2,0,0.29045492405512774,0
TELANGANA,1902,8,1902-08,142.8,-0.8279129669272098,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844385,-0.5000000000000004,1,146.3,52.4,113.83333333333331,341.5,2,0,0.26173365592952424,0
TELANGANA,1902,9,1902-09,190.5,0.1972987512516029,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-1.0,-1.8369701987210294e-16,1,142.8,146.3,159.86666666666667,532.0,2,0,0.2245356175512346,0
TELANGANA,1902,10,1902-10,41.7,-0.5431684995205175,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844386,0.5000000000000001,1,190.5,142.8,125.0,573.7,2,0,0.23294797265427114,0
TELANGANA,1902,11,1902-11,31.2,0.4164537450154343,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.5000000000000004,0.8660254037844384,0,41.7,190.5,87.8,0.0,2,0,0.3179087650187735,0
TELANGANA,1902,12,1902-12,7.3,0.2079376529570922,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-2.4492935982947064e-16,1.0,0,31.2,41.7,26.73333333333333,0.0,2,0,0.408342959245694,0
TELANGANA,1903,1,1903-01,12.9,0.3744188569230357,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,0.8660254037844387,0,7.3,31.2,17.133333333333333,0.0,2,0,0.3904412642739654,0
TELANGANA,1903,2,1903-02,4.6,-0.3342590428229746,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844386,0.5000000000000001,0,12.9,7.3,8.266666666666666,0.0,2,0,0.3239032649761155,0
TELANGANA,1903,3,1903-03,0.0,-0.6716486239714644,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.0,6.123233995736766e-17,0,4.6,12.9,5.833333333333333,0.0,2,0,0.3112005301500971,0
TELANGANA,1903,4,1903-04,9.9,-0.5200588711702929,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844387,-0.4999999999999998,0,0.0,4.6,4.833333333333333,0.0,2,0,0.2632400184351393,0
TELANGANA,1903,5,1903-05,40.7,0.6482354893676692,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,-0.8660254037844387,0,9.9,0.0,16.866666666666667,0.0,2,0,0.431613228669204,0
TELANGANA,1903,6,1903-06,99.2,-0.7436239898678031,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.2246467991473532e-16,-1.0,1,40.7,9.9,49.93333333333334,99.2,2,1,0.5685647520176718,1
TELANGANA,1903,7,1903-07,505.2,2.682867893826355,1,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.4999999999999997,-0.8660254037844388,1,99.2,40.7,215.03333333333333,604.4,2,0,0.05460800231252314,0
TELANGANA,1903,8,1903-08,246.7,0.3625270057953309,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844385,-0.5000000000000004,1,505.2,99.2,283.7,851.0999999999999,3,0,0.20811149178789395,0
TELANGANA,1903,9,1903-09,191.9,0.2157175723994101,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-1.0,-1.8369701987210294e-16,1,246.7,505.2,314.6,1043.0,3,0,0.12346970362099541,0
TELANGANA,1903,10,1903-10,155.8,1.362190391154366,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844386,0.5000000000000001,1,191.9,246.7,198.13333333333333,1198.8,3,0,0.20417575335677263,0
TELANGANA,1903,11,1903-11,15.5,-0.1806771608179255,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.5000000000000004,0.8660254037844384,0,155.8,191.9,121.06666666666663,0.0,3,0,0.3336676824902514,0
TELANGANA,1903,12,1903-12,1.1,-0.3894013742725886,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-2.4492935982947064e-16,1.0,0,15.5,155.8,57.46666666666665,0.0,3,0,0.3435564146943558,0
TELANGANA,1904,1,1904-01,0.0,-0.5548941332816212,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,0.8660254037844387,0,1.1,15.5,5.533333333333315,0.0,3,0,0.41133149172619143,0
TELANGANA,1904,2,1904-02,0.0,-0.6364173368307559,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844386,0.5000000000000001,0,0.0,1.1,0.3666666666666477,0.0,3,0,0.2743575163878143,0
TELANGANA,1904,3,1904-03,10.8,-0.0966244349781792,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.0,6.123233995736766e-17,0,0.0,0.0,3.599999999999981,0.0,3,0,0.3389323929850582,0
TELANGANA,1904,4,1904-04,0.8,-1.091261231245557,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844387,-0.4999999999999998,0,10.8,0.0,3.866666666666648,0.0,3,0,0.1685161655490872,0
TELANGANA,1904,5,1904-05,14.7,-0.4514661351482631,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,-0.8660254037844387,0,0.8,10.8,8.766666666666648,0.0,3,0,0.3483505238619156,0
TELANGANA,1904,6,1904-06,104.2,-0.6570071977734069,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.2246467991473532e-16,-1.0,1,14.7,0.8,39.899999999999984,104.2,3,0,0.32167458801255217,0
TELANGANA,1904,7,1904-07,139.5,-1.1243555370748002,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.4999999999999997,-0.8660254037844388,1,104.2,14.7,86.13333333333333,243.7,3,0,0.25631968487884077,0
TELANGANA,1904,8,1904-08,50.0,-1.891174078271308,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844385,-0.5000000000000004,1,139.5,104.2,97.89999999999998,293.7,3,0,0.21634513112700562,0
TELANGANA,1904,9,1904-09,162.3,-0.1737089318685109,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-1.0,-1.8369701987210294e-16,1,50.0,139.5,117.26666666666664,456.0,3,0,0.30011745668535816,0
TELANGANA,1904,10,1904-10,44.4,-0.4980811287508226,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844386,0.5000000000000001,1,162.3,50.0,85.56666666666665,500.4,3,0,0.31953005522308636,0
TELANGANA,1904,11,1904-11,0.0,-0.7702013035196503,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.5000000000000004,0.8660254037844384,0,44.4,162.3,68.89999999999999,0.0,3,0,0.29274150815911865,0
TELANGANA,1904,12,1904-12,0.0,-0.4953808791036609,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-2.4492935982947064e-16,1.0,0,0.0,44.4,14.79999999999998,0.0,3,0,0.22354005318865094,0
TELANGANA,1905,1,1905-01,0.0,-0.5548941332816212,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,0.8660254037844387,0,0.0,0.0,0.0,0.0,3,0,0.23685100117737645,0
TELANGANA,1905,2,1905-02,4.3,-0.3539650185191342,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844386,0.5000000000000001,0,0.0,0.0,1.4333333333333145,0.0,3,0,0.14658680224481704,0
TELANGANA,1905,3,1905-03,12.8,0.0098615259465032,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.0,6.123233995736766e-17,0,4.3,0.0,5.6999999999999815,0.0,3,0,0.5730389066561289,1
TELANGANA,1905,4,1905-04,27.6,0.5909611039211546,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844387,-0.4999999999999998,0,12.8,4.3,14.899999999999984,0.0,3,0,0.5014060566209121,1
TELANGANA,1905,5,1905-05,32.2,0.2887176505836144,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,-0.8660254037844387,0,27.6,12.8,24.199999999999985,0.0,3,0,0.40388679865584115,0
TELANGANA,1905,6,1905-06,129.5,-0.2187262297757621,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.2246467991473532e-16,-1.0,1,32.2,27.6,63.09999999999999,129.5,3,0,0.32379826129479494,0
TELANGANA,1905,7,1905-07,82.4,-1.7188112600839769,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.4999999999999997,-0.8660254037844388,1,129.5,32.2,81.36666666666666,211.9,3,0,0.2240746835636757,0
TELANGANA,1905,8,1905-08,237.3,0.2548259880514246,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844385,-0.5000000000000004,1,82.4,129.5,149.73333333333332,449.2000000000001,3,0,0.27212320919801053,0
TELANGANA,1905,9,1905-09,179.1,0.0473169219051738,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-1.0,-1.8369701987210294e-16,1,237.3,82.4,166.26666666666665,628.3000000000001,3,0,0.2962995784740044,0
TELANGANA,1905,10,1905-10,19.6,-0.9122169787835755,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844386,0.5000000000000001,1,179.1,237.3,145.33333333333334,647.9000000000001,3,0,0.17032215520765986,0
TELANGANA,1905,11,1905-11,0.0,-0.7702013035196503,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.5000000000000004,0.8660254037844384,0,19.6,179.1,66.2333333333333,0.0,3,0,0.3375245118220541,0
TELANGANA,1905,12,1905-12,0.0,-0.4953808791036609,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-2.4492935982947064e-16,1.0,0,0.0,19.6,6.533333333333315,0.0,3,0,0.23467794653147142,0
TELANGANA,1906,1,1906-01,22.5,1.0660006170753384,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,0.8660254037844387,0,0.0,0.0,7.499999999999981,0.0,3,0,0.3657008558515662,0
TELANGANA,1906,2,1906-02,1.2,-0.5575934340461173,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844386,0.5000000000000001,0,22.5,0.0,7.899999999999981,0.0,3,0,0.2490080432551132,0
TELANGANA,1906,3,1906-03,13.4,0.0418073142239079,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.0,6.123233995736766e-17,0,1.2,22.5,12.366666666666648,0.0,3,0,0.34931600052404904,0
TELANGANA,1906,4,1906-04,2.4,-0.9908300470564996,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844387,-0.4999999999999998,0,13.4,1.2,5.666666666666647,0.0,3,0,0.23471667556327028,0
TELANGANA,1906,5,1906-05,0.7,-1.0436131637337651,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,-0.8660254037844387,0,2.4,13.4,5.499999999999981,0.0,3,0,0.23278680392133363,0
TELANGANA,1906,6,1906-06,211.1,1.1948598172047835,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.2246467991473532e-16,-1.0,1,0.7,2.4,71.39999999999998,211.1,3,0,0.16734639961626743,0
TELANGANA,1906,7,1906-07,210.8,-0.3820666920563358,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.4999999999999997,-0.8660254037844388,1,211.1,0.7,140.86666666666665,421.9,3,0,0.25366850032698496,0
TELANGANA,1906,8,1906-08,226.7,0.1333759042125511,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844385,-0.5000000000000004,1,210.8,211.1,216.2,648.5999999999999,3,0,0.21240850001532863,0
TELANGANA,1906,9,1906-09,96.3,-1.0420247859794165,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-1.0,-1.8369701987210294e-16,1,226.7,210.8,177.9333333333333,744.8999999999999,3,0,0.21671147523426829,0
TELANGANA,1906,10,1906-10,20.5,-0.8971878551936773,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844386,0.5000000000000001,1,96.3,226.7,114.5,765.3999999999999,3,0,0.18295087630593354,0
TELANGANA,1906,11,1906-11,14.9,-0.203497450212831,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.5000000000000004,0.8660254037844384,0,20.5,96.3,43.89999999999998,0.0,3,1,0.6335183541201538,1
TELANGANA,1906,12,1906-12,34.8,2.8574252737339023,1,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-2.4492935982947064e-16,1.0,0,14.9,20.5,23.399999999999977,0.0,3,0,0.1315393266216095,0
TELANGANA,1907,1,1907-01,1.0,-0.4828543665990896,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,0.8660254037844387,0,34.8,14.9,16.89999999999998,0.0,4,0,0.3142742583311169,0
TELANGANA,1907,2,1907-02,3.3,-0.4196516041729997,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844386,0.5000000000000001,0,1.0,34.8,13.033333333333312,0.0,4,0,0.30924736644042894,0
TELANGANA,1907,3,1907-03,10.2,-0.128570223255584,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.0,6.123233995736766e-17,0,3.3,1.0,4.833333333333314,0.0,4,1,0.759724797005698,1
TELANGANA,1907,4,1907-04,61.9,2.743954614974073,1,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844387,-0.4999999999999998,0,10.2,3.3,25.133333333333315,0.0,4,0,0.12472406979804926,0
TELANGANA,1907,5,1907-05,0.2,-1.064761271897533,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,-0.8660254037844387,0,61.9,10.2,24.09999999999998,0.0,5,0,0.23289188119264587,0
TELANGANA,1907,6,1907-06,217.5,1.305729311085611,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.2246467991473532e-16,-1.0,1,0.2,61.9,93.19999999999996,217.5,5,0,0.14082219509917585,0
TELANGANA,1907,7,1907-07,160.5,-0.9057290890328964,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.4999999999999997,-0.8660254037844388,1,217.5,0.2,126.06666666666663,378.0,5,0,0.2019597905339411,0
TELANGANA,1907,8,1907-08,263.3,0.5527224201090384,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844385,-0.5000000000000004,1,160.5,217.5,213.76666666666665,641.3,5,0,0.24960227306774382,0
TELANGANA,1907,9,1907-09,116.8,-0.7723206191722413,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-1.0,-1.8369701987210294e-16,1,263.3,160.5,180.2,758.0999999999999,5,0,0.2955712953409188,0
TELANGANA,1907,10,1907-10,0.3,-1.234508184655839,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.8660254037844386,0.5000000000000001,1,116.8,263.3,126.8,758.3999999999999,5,0,0.076444261733868,0
TELANGANA,1907,11,1907-11,3.6,-0.6332795671502174,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.5000000000000004,0.8660254037844384,0,0.3,116.8,40.23333333333331,0.0,5,0,0.3749820673117932,0
TELANGANA,1907,12,1907-12,5.0,-0.0136558571442409,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-2.4492935982947064e-16,1.0,0,3.6,0.3,2.966666666666648,0.0,5,1,0.8372251615872753,1
TELANGANA,1908,1,1908-01,35.6,2.009721560616502,1,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,0.8660254037844387,0,5.0,3.6,14.733333333333317,0.0,5,0,0.15492358572746376,0
TELANGANA,1908,2,1908-02,2.6,-0.4656322141307056,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844386,0.5000000000000001,0,35.6,5.0,14.399999999999984,0.0,6,0,0.2969908387192777,0
TELANGANA,1908,3,1908-03,5.2,-0.39478512556729,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.0,6.123233995736766e-17,0,2.6,35.6,14.466666666666647,0.0,6,0,0.43616310187958524,0
TELANGANA,1908,4,1908-04,0.3,-1.1226459763046377,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.8660254037844387,-0.4999999999999998,0,5.2,2.6,2.699999999999981,0.0,6,0,0.20259574504988556,0
TELANGANA,1908,5,1908-05,6.5,-0.7982951090340571,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,0.4999999999999999,-0.8660254037844387,0,0.3,5.2,3.999999999999981,0.0,6,0,0.29560139935939495,0
TELANGANA,1908,6,1908-06,107.4,-0.6015724508329933,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,1.2246467991473532e-16,-1.0,1,6.5,0.3,38.06666666666665,107.4,6,0,0.29536597944072346,0
TELANGANA,1908,7,1908-07,254.9,0.0770488488316622,0,Adilabad,TELANGANA,2741239,4185.97,654.8635083385691,0.3220943254304754,1.0,0.9060709767815518,0.6989220855949546,-0.4999999999999997,-0.8660254037844388,1,107.4,6.5,122.93333333333332,362.3,6,0,0.30869853985595275,0
